step,accuracy_mean,accuracy_q10,accuracy_q90,entropy_mean,entropy_q10,entropy_q90,true_cond_entropy_mean,false_cond_entropy_mean,true_mass_mean,loss_mean,reward_mean
12,0.9218252230,0.9105428009,0.9319270134,0.7047574103,0.6246589608,0.7740382133,0.3781102133,2.3203845851,0.9218252230,0.1589252123,0.7630208333
13,0.9299491572,0.9194767685,0.9393644199,0.6392437295,0.5862579551,0.6793690953,0.3638460207,2.3245955356,0.9299491572,-0.1581929568,0.7526041667
14,0.8890621670,0.8786935024,0.9003706779,0.8015950537,0.7555566478,0.8358384643,0.4031568801,2.3170186615,0.8890621670,-0.2146702309,0.5937500000
15,0.9194777767,0.9053293715,0.9337180071,0.6940021420,0.6318604932,0.7499056344,0.3805867974,2.2777605597,0.9194777767,0.0751918033,0.8437500000
16,0.9326458470,0.9245509338,0.9398461037,0.6412954036,0.6038189178,0.6872576613,0.3655944496,2.2854123561,0.9326458470,-0.1647036970,0.7447916667
17,0.9429626942,0.9365480990,0.9493416114,0.5969990222,0.5615396566,0.6401080389,0.3496907616,2.2738487180,0.9429626942,-0.0400879880,0.7421875000
18,0.9493142033,0.9430472088,0.9541516552,0.5705779795,0.5443358109,0.6051720726,0.3451861080,2.2891852299,0.9493142033,0.2745921065,0.8984375000
19,0.9581907598,0.9561326323,0.9605097933,0.5246199699,0.5037072411,0.5436197882,0.3277169744,2.3135290098,0.9581907598,0.1711087227,0.8385416667
20,0.9595511444,0.9578288469,0.9609856062,0.5060635825,0.4818227544,0.5288898044,0.3206292657,2.2859389098,0.9595511444,0.1308845803,0.9036458333
21,0.9479436215,0.9343249264,0.9585166664,0.5543275189,0.5104529297,0.6015501215,0.3266609324,2.2581181335,0.9479436215,0.2002279460,0.9166666667
22,0.9599414984,0.9596163797,0.9603929682,0.4962626014,0.4850974607,0.5046751266,0.3171306173,2.2607253965,0.9599414984,0.0032933404,0.8776041667
23,0.9600842182,0.9591874981,0.9611730995,0.4914052471,0.4835021639,0.4999807215,0.3155599884,2.2773742421,0.9600842182,0.2168122927,0.9713541667
24,0.9629011099,0.9605616670,0.9656872087,0.4669684994,0.4598721247,0.4736602402,0.3091933831,10110.1061814817,0.9629011099,0.1030369153,0.9062500000
25,0.9638800907,0.9602612195,0.9681300073,0.4537054521,0.4369343991,0.4690322771,0.3036254871,2.1818056345,0.9638800907,0.1622931150,0.9479166667
26,0.9683056283,0.9633680263,0.9728966289,0.4320318999,0.4159722270,0.4512610759,0.2980656664,2.3216284339,0.9683056283,0.1141515424,0.8958333333
27,0.9737363927,0.9723089929,0.9747858891,0.4178706809,0.3950869188,0.4452949352,0.2890399883,10737.1407382679,0.9737363927,0.1005940338,0.8411458333
28,0.9734948715,0.9728010073,0.9743611193,0.4189407877,0.3968479590,0.4421734185,0.2900646345,2.1897993374,0.9734948715,0.2372408311,1.0000000000
29,0.9745144534,0.9731831484,0.9760569792,0.4100257524,0.3786534841,0.4437522171,0.2886816839,2.2034704145,0.9745144534,0.1867927648,0.9531250000
30,0.9789596947,0.9765044990,0.9814884048,0.3998580754,0.3623319943,0.4404587471,0.2833701768,2.2668315172,0.9789596947,0.0601067295,0.8802083333
31,0.9779553088,0.9732101645,0.9820145469,0.3981475049,0.3540248121,0.4479929041,0.2765521705,2.1968148804,0.9779553088,0.1439973811,0.9687500000
32,0.9796826935,0.9769427195,0.9823828554,0.3862637929,0.3498776300,0.4252706964,0.2746375867,2.3744206254,0.9796826935,0.1164108242,0.9583333333
33,0.9830267326,0.9811659222,0.9846737175,0.3620627950,0.3396941688,0.3849690392,0.2647237176,5527.9564839029,0.9830267326,0.1142335261,0.9348958333
34,0.9834971174,0.9814823065,0.9855006437,0.3519264134,0.3281478817,0.3769595320,0.2574111787,5391.3345673990,0.9834971174,0.2823144048,0.9661458333
35,0.9837775127,0.9818291616,0.9859205980,0.3384805993,0.3212200963,0.3579632490,0.2463970755,2.2041879956,0.9837775127,0.2661704446,0.9375000000
36,0.9860121441,0.9845433984,0.9871296659,0.3216416891,0.3159901743,0.3266009550,0.2390983081,2.1224093262,0.9860121441,0.1284170219,0.9427083333
37,0.9882562073,0.9872320757,0.9895661840,0.3166310767,0.3013893576,0.3278052406,0.2404487509,2.2520792230,0.9882562073,0.1492017582,0.9531250000
38,0.9887837283,0.9874683127,0.9902653308,0.3069163259,0.2930336664,0.3177740371,0.2337946856,9638.1394043175,0.9887837283,0.2050627669,0.9765625000
39,0.9892650978,0.9884122782,0.9903768225,0.3110082813,0.2930862582,0.3267093909,0.2392325290,2.2485798120,0.9892650978,0.2911729515,0.9921875000
40,0.9895142372,0.9886924210,0.9905701427,0.3069951959,0.2876064372,0.3262689328,0.2368140799,2.1261306429,0.9895142372,0.2331760526,0.9843750000
41,0.9902422945,0.9891253119,0.9911159220,0.2990262526,0.2829504510,0.3201402360,0.2328446012,3898.1384003210,0.9902422945,0.1548241476,0.9713541667
42,0.9902203178,0.9891974802,0.9910032091,0.2985682817,0.2819127665,0.3193659382,0.2327660952,7154.6576850541,0.9902203178,0.0413827201,1.0000000000
43,0.9897214969,0.9888449059,0.9905900955,0.3004075334,0.2847703927,0.3188336914,0.2322410460,7055.3450254091,0.9897214969,0.2579644918,0.9843750000
44,0.9899546568,0.9896300688,0.9902395678,0.2938910357,0.2743802853,0.3135516071,0.2268174588,2.1629158386,0.9899546568,0.2804392974,0.9869791667
45,0.9909882506,0.9901719093,0.9919800358,0.2832053814,0.2641752412,0.3017414553,0.2214927102,2.0846108484,0.9909882506,0.1483395323,0.9765625000
46,0.9919424502,0.9915912371,0.9923106089,0.2758260675,0.2665427084,0.2863651733,0.2188972964,3652.8926070309,0.9919424502,0.1108223125,0.9739583333
47,0.9923569592,0.9918175116,0.9928604174,0.2725559928,0.2641159582,0.2814769788,0.2183151976,5344.6988550154,0.9923569592,0.1023405641,0.9635416667
48,0.9928468577,0.9925255871,0.9932280331,0.2691484952,0.2586361895,0.2766949148,0.2175249726,2.1571244987,0.9928468577,0.1318366329,0.9765625000
49,0.9929679060,0.9928518453,0.9931045327,0.2695286808,0.2585970902,0.2776626892,0.2187341444,2.2211241404,0.9929679060,0.2437126885,0.9895833333
50,0.9933752608,0.9931803641,0.9935565047,0.2632403258,0.2531690106,0.2709458880,0.2150601197,2.1549874608,0.9933752608,0.1051657200,0.9817708333
51,0.9930380106,0.9923245726,0.9936653242,0.2723454553,0.2676938846,0.2772539113,0.2227179287,2.1250609223,0.9930380106,0.2106355677,0.9895833333
52,0.9934374229,0.9932117186,0.9936502390,0.2626158965,0.2559076035,0.2680464375,0.2150916328,2.2380525239,0.9934374229,0.1342972517,0.9739583333
53,0.9934435368,0.9933556938,0.9935132866,0.2575948856,0.2526438022,0.2626724854,0.2100703365,2.1946509425,0.9934435368,0.1884194662,0.9921875000
54,0.9937060006,0.9935176668,0.9939115992,0.2535852542,0.2487654800,0.2577792001,0.2075469444,2.0963437064,0.9937060006,0.1978445947,0.9869791667
55,0.9940787649,0.9939737020,0.9941719766,0.2430609119,0.2401819893,0.2452565871,0.1992779515,2.0985209147,0.9940787649,0.1723856082,0.9869791667
56,0.9936310482,0.9929834342,0.9941349406,0.2413031238,0.2363074422,0.2455712395,0.1951350252,6893.7353314177,0.9936310482,0.2412662705,0.9895833333
57,0.9932297301,0.9926616039,0.9937893829,0.2452293527,0.2403328017,0.2511251081,0.1969426417,2.0713519335,0.9932297301,0.2188223749,0.9921875000
58,0.9930881151,0.9921222224,0.9940002379,0.2437108584,0.2330464644,0.2514858422,0.1948478856,13388.1007398605,0.9930881151,0.2258163393,0.9921875000
59,0.9934540931,0.9926557579,0.9942547512,0.2393449783,0.2239279087,0.2522003515,0.1926680674,3668.2412773180,0.9934540931,0.0885270660,0.9921875000
60,0.9935543815,0.9928307381,0.9943471355,0.2409847999,0.2256178308,0.2529945512,0.1948717054,5658.3053564358,0.9935543815,0.1950334460,0.9973958333
61,0.9936107016,0.9927825174,0.9945088816,0.2345796559,0.2268703308,0.2401951280,0.1894025717,3575.3905642780,0.9936107016,0.1600107054,0.9869791667
62,0.9940156333,0.9933132782,0.9945801239,0.2256851498,0.2156608946,0.2358923123,0.1826859752,2858.1345704858,0.9940156333,0.1186943029,0.9817708333
63,0.9942462683,0.9938471842,0.9946431856,0.2273885961,0.2232893729,0.2305538812,0.1858947792,3143.8069494486,0.9942462683,0.1091323147,0.9687500000
64,0.9946169249,0.9944278445,0.9947933059,0.2267796395,0.2220987974,0.2301566044,0.1874255093,2.0298631048,0.9946169249,0.1602071176,0.9817708333
65,0.9946134663,0.9943160963,0.9948549109,0.2255078147,0.2166665436,0.2343081576,0.1864037617,3463.4855798960,0.9946134663,0.2467835844,0.9947916667
66,0.9945966021,0.9941706505,0.9950048943,0.2310178767,0.2230333675,0.2385410341,0.1919078135,6598.8260633659,0.9945966021,0.1535438945,0.9869791667
67,0.9946043841,0.9942649298,0.9950553999,0.2306187189,0.2195740769,0.2422839520,0.1916241336,13441.1922142045,0.9946043841,0.1165724148,0.9947916667
68,0.9943750151,0.9938393507,0.9951184740,0.2324214403,0.2183431393,0.2466146108,0.1921381234,19235.2105462694,0.9943750151,0.1935088684,0.9973958333
69,0.9944493890,0.9933467860,0.9955885158,0.2288499639,0.2084274380,0.2448414905,0.1888094321,3166.5941807699,0.9944493890,0.1753485749,0.9895833333
70,0.9918313646,0.9894799361,0.9947312465,0.2539707119,0.2166623206,0.2845487704,0.1994739326,2.0569867531,0.9918313646,0.2643515666,0.9895833333
71,0.9925227737,0.9898684754,0.9950572591,0.2398385447,0.2029884079,0.2804561160,0.1890374923,2.0793707116,0.9925227737,0.0815464047,0.9791666667
72,0.9925198166,0.9894355001,0.9951392412,0.2406471668,0.1995159799,0.2900870229,0.1899536204,2.0321014277,0.9925198166,0.1260763456,0.9869791667
73,0.9931475409,0.9906893048,0.9951588674,0.2337332260,0.1996774376,0.2783363555,0.1861584562,2.1387274345,0.9931475409,0.2128242354,0.9973958333
74,0.9944389081,0.9931434264,0.9955392013,0.2228570354,0.1959591339,0.2598384950,0.1821380560,2.1618522930,0.9944389081,0.1630068595,0.9817708333
75,0.9947875714,0.9937025881,0.9956324606,0.2153611800,0.1918120604,0.2478467128,0.1768399377,3876.2212913291,0.9947875714,0.1608621726,0.9921875000
76,0.9952707036,0.9944382687,0.9958789272,0.2096804315,0.1845579518,0.2448148650,0.1739750977,2.0265828451,0.9952707036,0.1140641694,0.9739583333
77,0.9953161065,0.9947220297,0.9957954245,0.2105535433,0.1850105215,0.2450860668,0.1750071633,2.0954323069,0.9953161065,0.1008807172,0.9895833333
78,0.9952358564,0.9946652608,0.9956634469,0.2095295194,0.1824521917,0.2459038542,0.1735247773,2.0386366399,0.9952358564,0.1198365688,0.9947916667
79,0.9949813032,0.9942434282,0.9955653582,0.2150083551,0.1878099459,0.2526832398,0.1775591400,2.0349128993,0.9949813032,0.1875929882,0.9869791667
80,0.9952660163,0.9948393559,0.9956014237,0.2151887973,0.1867309129,0.2541168315,0.1795065160,2.1194952154,0.9952660163,0.1073451961,0.9869791667
81,0.9952270587,0.9947053366,0.9958009253,0.2164751602,0.1895655127,0.2526811982,0.1802108050,2.1348063723,0.9952270587,0.2321026822,0.9947916667
82,0.9954524477,0.9951284957,0.9958473601,0.2116417474,0.1890717204,0.2414327371,0.1768479271,2.0659734154,0.9954524477,0.1366793190,1.0000000000
83,0.9955070877,0.9951547942,0.9959581943,0.2097154262,0.1838098351,0.2415576121,0.1754756908,2.0085811234,0.9955070877,0.1607588604,0.9817708333
84,0.9955094004,0.9953370991,0.9956325359,0.2059263340,0.1818689012,0.2320404882,0.1722521077,2451.2408196243,0.9955094004,0.1093433748,0.9687500000
85,0.9953251870,0.9950660067,0.9955648050,0.2114338178,0.1885612494,0.2355130889,0.1764869005,2348.8631970278,0.9953251870,0.2086345007,0.9921875000
86,0.9956930232,0.9955451431,0.9958641109,0.2017681639,0.1847274235,0.2207866284,0.1692558290,3644.9165462955,0.9956930232,0.1127072250,0.9895833333
87,0.9958115458,0.9956876402,0.9959673662,0.2014588430,0.1835999625,0.2213328378,0.1698869975,11731.8007521550,0.9958115458,0.2303888413,0.9947916667
88,0.9960342177,0.9958468285,0.9961874790,0.2002394599,0.1804280314,0.2253650398,0.1699571199,1864.5340113783,0.9960342177,0.1541925619,0.9973958333
89,0.9961816263,0.9959438105,0.9964492807,0.1966989993,0.1757598804,0.2239696816,0.1673920953,1799.3935259374,0.9961816263,0.1110950895,0.9921875000
90,0.9962121971,0.9960132575,0.9964309325,0.1925265433,0.1729602966,0.2194201836,0.1632613374,1877.0022072967,0.9962121971,0.1332883139,0.9921875000
91,0.9947527663,0.9932409220,0.9959329500,0.2118219695,0.1879724805,0.2382720044,0.1762060280,2857.8752102661,0.9947527663,0.1520787279,0.9687500000
92,0.9951403562,0.9941331372,0.9959210401,0.2092131674,0.1874051275,0.2364739304,0.1753661004,1439.3193586302,0.9951403562,0.1587330798,0.9973958333
93,0.9960941331,0.9959619575,0.9962467303,0.2043248561,0.1825942962,0.2346969280,0.1745566016,2.0743072303,0.9960941331,0.1983212953,0.9869791667
94,0.9959822853,0.9958500094,0.9961261516,0.2063177234,0.1819304641,0.2396391166,0.1760122358,2.0208314451,0.9959822853,0.1434005201,0.9947916667
95,0.9961642114,0.9957164454,0.9965641246,0.2018118497,0.1786684066,0.2290838066,0.1728535167,3901.0378894599,0.9961642114,0.0853021579,0.9843750000
96,0.9966997743,0.9965315061,0.9968228383,0.1950059771,0.1761955172,0.2192704999,0.1687773321,6465.2008275048,0.9966997743,0.1041695115,0.9817708333
97,0.9965941079,0.9963687267,0.9967915707,0.1947332923,0.1774430186,0.2171173469,0.1678902221,3273.8598700190,0.9965941079,0.2206890782,0.9947916667
98,0.9945397385,0.9919556398,0.9966068144,0.2145780853,0.1916242344,0.2349432709,0.1751717277,2746.0859293636,0.9945397385,0.1604969452,0.9895833333
99,0.9954143667,0.9940293875,0.9966360846,0.2040031703,0.1892819057,0.2164045005,0.1698997665,2957.3130968491,0.9954143667,0.0659824933,0.9921875000
100,0.9955109223,0.9941945024,0.9967441010,0.2031184653,0.1894604616,0.2148309307,0.1696044517,2865.6194127639,0.9955109223,0.1884163419,0.9921875000
101,0.9955761091,0.9942395077,0.9967847137,0.1985323683,0.1824281211,0.2111075759,0.1653088025,532.7334939178,0.9955761091,0.1605019073,0.9947916667
102,0.9963829303,0.9959743695,0.9967650533,0.1786416934,0.1654390991,0.1937483065,0.1506688612,517.2763198535,0.9963829303,0.2069547276,0.9947916667
103,0.9965307172,0.9961769791,0.9969398346,0.1789033111,0.1678418505,0.1906199381,0.1518365403,528.2186993965,0.9965307172,0.1304692576,0.9869791667
104,0.9965304430,0.9961562896,0.9970019240,0.1817794454,0.1738753860,0.1900413158,0.1547181682,3551.6846215645,0.9965304430,0.1316698492,0.9973958333
105,0.9965467842,0.9961823187,0.9970119066,0.1830853202,0.1740429747,0.1928140094,0.1561603345,517.1987822199,0.9965467842,0.0605683128,1.0000000000
106,0.9965097555,0.9960536027,0.9970357556,0.1833444560,0.1772329017,0.1916802860,0.1561668247,3652.5664084180,0.9965097555,0.1748800923,0.9947916667
107,0.9966782586,0.9963136778,0.9971547613,0.1841965069,0.1735512741,0.1986041567,0.1580276789,3865.2768521007,0.9966782586,0.2278069556,0.9947916667
108,0.9966714517,0.9962403803,0.9971671667,0.1825020516,0.1714127822,0.1977341809,0.1563037980,697.3511626943,0.9966714517,0.1535243094,0.9921875000
109,0.9967062211,0.9963706341,0.9970809479,0.1769043927,0.1667065637,0.1904041302,0.1509629229,3425.9549266497,0.9967062211,0.0852122133,0.9895833333
110,0.9967789666,0.9964235220,0.9971160421,0.1767611309,0.1632515975,0.1921423629,0.1512076150,3314.2321630510,0.9967789666,0.1176383446,0.9869791667
111,0.9966414881,0.9960250692,0.9971203451,0.1736773459,0.1596253406,0.1882299038,0.1472112785,3101.5637605556,0.9966414881,0.1410839607,0.9947916667
112,0.9965633361,0.9960384846,0.9970656147,0.1758507789,0.1656624004,0.1877894828,0.1487950067,6988.1906672001,0.9965633361,-0.0008801868,0.9895833333
113,0.9965990297,0.9963061390,0.9969840279,0.1798264168,0.1705740333,0.1914174995,0.1532549069,3003.7761665996,0.9965990297,0.1375954474,0.9921875000
114,0.9966656566,0.9964501653,0.9969399724,0.1784876706,0.1676647716,0.1936298943,0.1525127125,3348.3536297846,0.9966656566,0.1558022499,0.9973958333
115,0.9967605845,0.9966268597,0.9969095135,0.1774351772,0.1681238029,0.1899793680,0.1519598081,5350.5858463701,0.9967605845,0.1257691706,0.9895833333
116,0.9968707919,0.9965863805,0.9970775838,0.1746217966,0.1645991344,0.1858591557,0.1499280264,2951.0184130859,0.9968707919,0.0873967024,0.9895833333
117,0.9971372350,0.9968679299,0.9974298215,0.1676787597,0.1554826238,0.1812276690,0.1447807692,5435.9756193876,0.9971372350,0.1451271971,0.9921875000
118,0.9971264362,0.9969620285,0.9972753296,0.1659620573,0.1578329537,0.1747904727,0.1430040948,5167.5159630235,0.9971264362,0.0676386505,0.9947916667
119,0.9969688471,0.9965820422,0.9972997546,0.1687723145,0.1599619554,0.1763488315,0.1447626076,4973.5226674064,0.9969688471,0.1157820721,1.0000000000
120,0.9970160532,0.9965124388,0.9974468985,0.1669575236,0.1586283901,0.1738229153,0.1433253030,5013.7916437833,0.9970160532,0.0869571380,1.0000000000
121,0.9970850531,0.9965489149,0.9976226645,0.1644105904,0.1508592312,0.1744193878,0.1410724632,14918.5408452892,0.9970850531,0.1172456692,0.9921875000
122,0.9971784417,0.9966312790,0.9977391396,0.1610945071,0.1471375369,0.1711658527,0.1384386611,14258.6392688465,0.9971784417,0.1123153418,0.9973958333
123,0.9973641054,0.9966143346,0.9979673619,0.1597944676,0.1451906086,0.1713169553,0.1383909833,4495.4300883675,0.9973641054,0.1367445700,0.9869791667
124,0.9974522909,0.9968200116,0.9980059342,0.1591327629,0.1431859384,0.1707310148,0.1383187318,2623.4639376545,0.9974522909,0.1323031460,0.9973958333
125,0.9974297333,0.9967987065,0.9979463906,0.1578388127,0.1424832841,0.1688908316,0.1369172782,4278.0190115245,0.9974297333,0.1142098084,0.9973958333
126,0.9966658966,0.9961300764,0.9974088640,0.1634870773,0.1566906989,0.1698918467,0.1373601678,2736.7429845317,0.9966658966,0.2286662559,1.0000000000
127,0.9967305446,0.9961877518,0.9974176655,0.1636460417,0.1528132759,0.1713907851,0.1378705468,2783.3142865260,0.9967305446,0.1553618958,1.0000000000
128,0.9968512472,0.9965567341,0.9972554913,0.1651167569,0.1488800928,0.1808761870,0.1403429043,3838.8331553984,0.9968512472,0.1627518435,0.9895833333
129,0.9970471040,0.9967415695,0.9974178448,0.1639078991,0.1494918650,0.1788654550,0.1404807506,4354.0489107863,0.9970471040,0.1493340159,0.9921875000
130,0.9970510085,0.9966434245,0.9974624152,0.1624695424,0.1468842768,0.1768406107,0.1390067959,548.2191061529,0.9970510085,0.1152867302,0.9947916667
131,0.9971601518,0.9968910904,0.9974909019,0.1619084795,0.1476238573,0.1755188797,0.1392186924,2115.8963791450,0.9971601518,0.0670906268,0.9947916667
132,0.9972471046,0.9969492030,0.9974976707,0.1617742121,0.1468106046,0.1759261383,0.1397038041,2084.7920606867,0.9972471046,0.1447180187,0.9947916667
133,0.9973107084,0.9969876919,0.9975809803,0.1606020061,0.1455119409,0.1747689193,0.1389804613,4562.0511757024,0.9973107084,0.0413835446,1.0000000000
134,0.9973615932,0.9971983528,0.9975049477,0.1596888544,0.1429169759,0.1763366926,0.1386368622,2146.9115277354,0.9973615932,0.1095288843,0.9973958333
135,0.9972912987,0.9972435889,0.9973416800,0.1590903571,0.1425591718,0.1758996663,0.1374383590,2718.1093207439,0.9972912987,0.1746753976,0.9895833333
136,0.9972254674,0.9971605034,0.9973152466,0.1594601324,0.1422154886,0.1777679948,0.1374330669,4146.0470602306,0.9972254674,0.1265280619,0.9973958333
137,0.9972278126,0.9971244607,0.9973218255,0.1606586409,0.1445557395,0.1778548272,0.1386907352,4568.3053245687,0.9972278126,0.1297718361,0.9921875000
138,0.9972660327,0.9970848675,0.9974814606,0.1590586376,0.1448110059,0.1769711499,0.1372906885,4512.3592150418,0.9972660327,0.1006428301,0.9921875000
139,0.9971216726,0.9966371632,0.9975703869,0.1575292851,0.1422117308,0.1789197138,0.1348783918,2901.2821247530,0.9971216726,0.1293920279,1.0000000000
140,0.9972514892,0.9970677223,0.9974422474,0.1538497930,0.1353598149,0.1770057154,0.1320080401,906.7606147973,0.9972514892,0.0586223354,0.9791666667
141,0.9972886848,0.9969612579,0.9975451965,0.1523602575,0.1356231390,0.1754881080,0.1307198894,3852.6558628527,0.9972886848,0.1053679561,0.9921875000
142,0.9974041414,0.9971632547,0.9975944490,0.1504441236,0.1319788632,0.1756074350,0.1293205429,703.4382034731,0.9974041414,0.1120798513,0.9869791667
143,0.9973536110,0.9970108356,0.9976764469,0.1523737535,0.1313829612,0.1810782405,0.1308967648,928.3934180514,0.9973536110,0.1145828068,1.0000000000
144,0.9973121786,0.9969604297,0.9976495223,0.1553032039,0.1328968043,0.1860802574,0.1335593084,6146.8236717526,0.9973121786,0.1409241781,1.0000000000
145,0.9974593099,0.9971637144,0.9977820807,0.1547372601,0.1337452955,0.1834524366,0.1341080087,982.7423147631,0.9974593099,0.1404239486,0.9947916667
146,0.9975684110,0.9973382578,0.9978641920,0.1526962614,0.1328185336,0.1785829195,0.1329927811,1010.7281681728,0.9975684110,0.0796269067,0.9973958333
147,0.9972020022,0.9967446947,0.9975591135,0.1529013789,0.1357009104,0.1749586881,0.1308279578,3200.4699155903,0.9972020022,0.1606281300,1.0000000000
148,0.9976061622,0.9975056534,0.9976809673,0.1463637576,0.1269322979,0.1713169699,0.1268938322,2688.9747561359,0.9976061622,0.0962669303,0.9921875000
149,0.9976840885,0.9975925808,0.9977964630,0.1488250372,0.1295048774,0.1748764960,0.1300594892,2899.5612352244,0.9976840885,0.1077527429,0.9947916667
150,0.9978276022,0.9977127156,0.9979679379,0.1486241506,0.1302318965,0.1738924537,0.1308646671,1588.0421613804,0.9978276022,0.1369334559,0.9973958333
151,0.9978918258,0.9978786182,0.9979031181,0.1429008302,0.1287865926,0.1613551343,0.1255618148,1752.5699446789,0.9978918258,0.1188156866,0.9921875000
152,0.9978603315,0.9977487154,0.9979436922,0.1425885057,0.1309805104,0.1586905054,0.1249790185,1761.1901480420,0.9978603315,0.1043625250,0.9973958333
153,0.9978407947,0.9976687522,0.9979850135,0.1422055106,0.1287512887,0.1598191143,0.1245154496,2762.6231966209,0.9978407947,0.0855664052,0.9973958333
154,0.9978043358,0.9976494904,0.9979184856,0.1408619422,0.1281050764,0.1586592876,0.1230270660,1868.2276879899,0.9978043358,0.1248655568,1.0000000000
155,0.9978722239,0.9977037058,0.9980068674,0.1363499669,0.1212784211,0.1562488711,0.1189599543,9479.8680034908,0.9978722239,0.1352095952,0.9973958333
156,0.9979397464,0.9978226070,0.9980663185,0.1379919777,0.1213467142,0.1604790272,0.1209873352,740.6147281218,0.9979397464,0.1328646094,0.9921875000
157,0.9979561067,0.9977404709,0.9981523838,0.1401182297,0.1253075144,0.1599850760,0.1231477302,3403.6605302763,0.9979561067,0.1548883890,1.0000000000
158,0.9980277888,0.9979382572,0.9980981159,0.1403520691,0.1275375077,0.1566689446,0.1238955511,3001.2472948345,0.9980277888,0.1536264494,1.0000000000
159,0.9980501874,0.9980047965,0.9981131434,0.1383799271,0.1232570751,0.1568454187,0.1220900159,2941.6451694822,0.9980501874,0.0561024447,1.0000000000
160,0.9980374519,0.9979438052,0.9981530681,0.1397938460,0.1225357438,0.1612143089,0.1234057313,3032.9165578111,0.9980374519,0.0933786742,0.9973958333
161,0.9980331532,0.9978992682,0.9982093039,0.1456019646,0.1305492337,0.1634106023,0.1291530557,3087.8126464637,0.9980331532,0.1760096649,1.0000000000
162,0.9980732250,0.9979216261,0.9982276564,0.1430099153,0.1295481184,0.1609526882,0.1269032475,2192.8859576766,0.9980732250,0.0890036871,0.9947916667
163,0.9981359522,0.9979902687,0.9982868137,0.1416905174,0.1279702350,0.1596328804,0.1260026465,2322.4434982204,0.9981359522,0.1101815725,1.0000000000
164,0.9982005644,0.9980607233,0.9983675776,0.1377900614,0.1230862761,0.1579080632,0.1225310481,2310.3802395296,0.9982005644,0.1488412619,0.9947916667
165,0.9982264018,0.9980946884,0.9984055576,0.1372275951,0.1218907106,0.1586696780,0.1221444870,1573.2545323944,0.9982264018,0.1011073639,0.9973958333
166,0.9982518816,0.9981072836,0.9984370489,0.1363309601,0.1202936841,0.1581843618,0.1214307036,852.3786869176,0.9982518816,0.1356055960,1.0000000000
167,0.9983207027,0.9981440649,0.9985526476,0.1332513252,0.1138452002,0.1564247299,0.1188829178,5041.2865262540,0.9983207027,0.1020220444,1.0000000000
168,0.9981117042,0.9979741721,0.9982259669,0.1315564835,0.1097286068,0.1552794040,0.1156669316,1920.2292021434,0.9981117042,0.1412979911,0.9895833333
169,0.9981136298,0.9979956055,0.9982388897,0.1345149970,0.1100372626,0.1597702121,0.1186390787,1749.4986875963,0.9981136298,0.0804809953,0.9921875000
170,0.9981065559,0.9980119123,0.9982361670,0.1336407445,0.1074380391,0.1618930584,0.1178448932,1026.3588519096,0.9981065559,0.0594879339,0.9947916667
171,0.9980867799,0.9978890715,0.9982891912,0.1362739501,0.1074147961,0.1680450553,0.1204217031,4757.6577336168,0.9980867799,0.1000188453,0.9973958333
172,0.9980717452,0.9979039803,0.9982663879,0.1378755823,0.1084005975,0.1687259430,0.1219904835,1051.0649254576,0.9980717452,0.0682437817,0.9973958333
